jcm,organism,meo,label_meo
JCM_15437,Pestalotiopsis maculiformans,MEO_0000379,leaf
JCM_17276,Shewanella azerbaijanica,MEO_0000744,saline lake water
JCM_19166,Rhodoferax aquaticus,MEO_0000025,freshwater lake
JCM_19166,Rhodoferax aquaticus,MEO_0000737,lake water
JCM_32613,Marinitoga lauensis,MEO_0000031,hydrothermal vent
JCM_32613,Marinitoga lauensis,MEO_0000142,marine hydrothermal vent chimney
JCM_32613,Marinitoga lauensis,MEO_0000698,hydrothermal field
JCM_33020,Dickeya oryzae,MEO_0000386,plant root
JCM_33280,Prevotella hominis,MEO_0000054,feces
JCM_33280,Prevotella hominis,MEO_0000627,feces
JCM_33333,Pontibacter mangrovei,MEO_0000066,sediment
JCM_33333,Pontibacter mangrovei,MEO_0000754,mangrove
JCM_33485,Lactococcus insecticola,MEO_0000468,gut
JCM_33486,Lactococcus hodotermopsidis,MEO_0000468,gut
JCM_33740,Phytoactinopolyspora mesophila,MEO_0000646,alkaline soil
JCM_33740,Phytoactinopolyspora mesophila,MEO_0000659,saline soil
JCM_33790,Aeromicrobium yanjiei,MEO_0000481,gastrointestinal tract
JCM_33893,Alteromonas profundi,MEO_0000041,marine water
JCM_33893,Alteromonas profundi,MEO_0000724,deep sea
JCM_39082,Uab amorphum,MEO_0000117,surface water
JCM_39130,Aspergillus niger,MEO_0000259,fruit
JCM_39131,Aspergillus coremiiformis,MEO_0000126,forest soil
JCM_39132,Aspergillus luchuensis,MEO_0000210,awamori koji
JCM_34661,Paracoccus marinaquae,MEO_0000041,marine water
JCM_39394,Faecalibacterium hominis,MEO_0000054,feces
JCM_31113,Natrinema zhouii,MEO_0000659,saline soil
JCM_5211,Rhodotorula rubra,MEO_0000037,saline water
JCM_35588,Fundidesulfovibrio agrisoli,MEO_0000336,paddy field
JCM_35345,Bombiscardovia apis,MEO_0000468,gut
JCM_35420,Natrinema marinum,MEO_0000659,saline soil
JCM_5204,Debaryomyces hansenii var. hansenii,MEO_0000037,saline water
JCM_35422,Halocatena marina,MEO_0000745,tidal flat
JCM_35787,Chitinophaga nivalis,MEO_0000126,forest soil
JCM_39393,Faecalibacterium hominis,MEO_0000054,feces
JCM_35385,Pseudomonas citri,MEO_0000658,rhizosphere soil
JCM_34909,Natrinema gelatinilyticum,MEO_0000351,beach
JCM_34918,Natrinema caseinilyticum,MEO_0000066,sediment
JCM_5204,Debaryomyces hansenii var. hansenii,MEO_0000285,pickled food product
JCM_35422,Halocatena marina,MEO_0000648,coastal soil
JCM_35788,Chitinophaga nivalis,MEO_0000126,forest soil
JCM_39393,Faecalibacterium hominis,MEO_0000627,feces
JCM_35343,Lactobacillus xylocopicola,MEO_0000468,gut
JCM_34909,Natrinema gelatinilyticum,MEO_0000659,saline soil
JCM_5211,Rhodotorula rubra,MEO_0000285,pickled food product
JCM_34918,Natrinema caseinilyticum,MEO_0000157,inlet
JCM_35348,Xylocopilactobacillus apicola,MEO_0000468,gut
JCM_34661,Paracoccus marinaquae,MEO_0000117,surface water
JCM_39394,Faecalibacterium hominis,MEO_0000627,feces
JCM_31113,Natrinema zhouii,MEO_0000699,mine
JCM_35563,Neptuniibacter victor,MEO_0000752,larva
JCM_35588,Fundidesulfovibrio agrisoli,MEO_0000125,agricultural soil
JCM_35422,Halocatena marina,MEO_0000659,saline soil
JCM_17608,Rhodopirellula europaea,MEO_0000353,marine bulk water
JCM_17608,Rhodopirellula europaea,MEO_0000413,brackish water
JCM_17609,Rhodopirellula sp.,MEO_0000066,sediment
JCM_19590,Halarchaeum salinum,MEO_0000339,solar saltern
JCM_19590,Halarchaeum salinum,MEO_0000722,salt
JCM_19591,Halarchaeum salinum,MEO_0000339,solar saltern
JCM_19591,Halarchaeum salinum,MEO_0000722,salt
JCM_30240,Salinigranum halophilum,MEO_0000339,solar saltern
JCM_30647,Meiothermus roseus,MEO_0000029,hot spring
JCM_30648,Meiothermus roseus,MEO_0000029,hot spring
JCM_33045,Rhodothermus marinus,MEO_0000029,hot spring
JCM_33046,Rhodothermus marinus,MEO_0000029,hot spring
JCM_33916,Mucilaginibacter humi,MEO_0000007,soil
JCM_34067,Mycobacterium avium,MEO_0000403,sputum
JCM_34068,Mycobacterium avium,MEO_0000403,sputum
JCM_34069,Mycobacterium avium,MEO_0000403,sputum
JCM_34120,Lactobacillus suantsaii,MEO_0000139,fermented food product
JCM_34120,Lactobacillus suantsaii,MEO_0000253,fermented vegetables
JCM_17616,Rhodopirellula sp.,MEO_0000066,sediment
JCM_17617,Rhodopirellula sp.,MEO_0000066,sediment
JCM_17618,Rhodopirellula sp.,MEO_0000036,water
JCM_17618,Rhodopirellula sp.,MEO_0000066,sediment
JCM_17619,Rhodopirellula sp.,MEO_0000036,water
JCM_17619,Rhodopirellula sp.,MEO_0000066,sediment
JCM_30201,Ferroplasma acidiphilum,MEO_0000119,bioreactor
JCM_32146,Desulfobotulus mexicanus,MEO_0000725,alkaline lake
JCM_32146,Desulfobotulus mexicanus,MEO_0000681,alkaline sediment
JCM_32656,Rectinema subterraneum,MEO_0000134,underground water
JCM_32656,Rectinema subterraneum,MEO_0000105,subterrestrial zone
JCM_33110,Caproicibacter fermentans,MEO_0000014,activated sludge
JCM_33472,Mucilaginibacter agri,MEO_0000007,soil
JCM_16988,Pseudozyma churashimaensis,MEO_0000379,leaf
JCM_17134,Acinetobacter sp.,MEO_0000007,soil
JCM_17135,Acinetobacter sp.,MEO_0000007,soil
JCM_19589,Halarchaeum nitratireducens,MEO_0000041,marine water
JCM_19589,Halarchaeum nitratireducens,MEO_0000339,solar saltern
JCM_19589,Halarchaeum nitratireducens,MEO_0000722,salt
JCM_32375,Glaciimonas soli,MEO_0000126,forest soil
JCM_33557,Salinigranum halophilum,MEO_0000339,solar saltern
JCM_33655,Pseudomonas izuensis,MEO_0000007,soil
JCM_34008,Bacteroides faecalis,MEO_0000054,feces
JCM_34008,Bacteroides faecalis,MEO_0000627,feces
JCM_34009,Olsenella faecalis,MEO_0000054,feces
JCM_34009,Olsenella faecalis,MEO_0000627,feces
JCM_34010,Sutterella faecalis,MEO_0000054,feces
JCM_34010,Sutterella faecalis,MEO_0000627,feces
JCM_34066,Mycobacterium avium,MEO_0000403,sputum
JCM_16392,Burkholderia soli,MEO_0000198,field soil
JCM_16392,Paraburkholderia soli,MEO_0000198,field soil
JCM_17108,Nonlabens sp.,MEO_0000041,marine water
JCM_30667,Halostella limicola,MEO_0000659,saline soil
JCM_31228,Allorhizobium terrae,MEO_0000007,soil
JCM_31228,Allorhizobium terrae,MEO_0000336,paddy field
JCM_32191,Hymenobacter persicinus,MEO_0000007,soil
JCM_32650,Rheinheimera sp.,MEO_0000066,sediment
JCM_32650,Rheinheimera sp.,MEO_0000724,deep sea
JCM_32652,Rhodosporidium sphaerocarpum,MEO_0000654,mangrove soil
JCM_32652,Rhodosporidium sphaerocarpum,MEO_0000754,mangrove
JCM_32653,Cryptococcus podzolicus,MEO_0000654,mangrove soil
JCM_32653,Cryptococcus podzolicus,MEO_0000754,mangrove
JCM_32659,Actinomadura harenae,MEO_0000693,marine sand
JCM_32962,Halobacteriovorax vibrionivorans,MEO_0000041,marine water
JCM_32962,Halobacteriovorax vibrionivorans,MEO_0000694,coast
JCM_32963,Vibrio alginolyticus,MEO_0000041,marine water
JCM_33117,Bacillus taxi,MEO_0000386,plant root
JCM_33117,Bacillus taxi,MEO_0000567,plantar surface
JCM_33169,Flammeovirga pectinis,MEO_0000468,gut
JCM_33216,Arenimonas terrae,MEO_0000656,orchard soil
JCM_33269,Nocardioides guangzhouensis,MEO_0000007,soil
JCM_33318,Haloglomus irregulare,MEO_0000037,saline water
JCM_33318,Haloglomus irregulare,MEO_0000044,pond water
JCM_33318,Haloglomus irregulare,MEO_0000339,solar saltern
JCM_33369,Dialister hominis,MEO_0000054,feces
JCM_33369,Dialister hominis,MEO_0000627,feces
JCM_33520,Jiangella ureilytica,MEO_0000007,soil
JCM_33778,Amedibacterium intestinale,MEO_0000054,feces
JCM_33778,Amedibacterium intestinale,MEO_0000627,feces
JCM_33779,Amedibacterium intestinale,MEO_0000054,feces
JCM_33779,Amedibacterium intestinale,MEO_0000627,feces
JCM_33827,Lactobacillus daowaiensis,MEO_0000285,pickled food product
JCM_33828,Lactobacillus dongliensis,MEO_0000285,pickled food product
JCM_33829,Lactobacillus songbeiensis,MEO_0000285,pickled food product
JCM_33989,Aspergillus terreus,MEO_0000495,respiratory tract
JCM_33350,Sulfurospirillum diekertiae,MEO_0000649,contaminated soil
JCM_33507,Vineibacter terrae,MEO_0000198,field soil
JCM_33963,Streptomyces liangshanensis,MEO_0000658,rhizosphere soil
JCM_34119,Cochlodiniinecator piscidefendens,MEO_0000041,marine water
JCM_34476,Pseudomonas lalkuanensis,MEO_0000649,contaminated soil
JCM_34510,Pseudomonas ullengensis,MEO_0000126,forest soil
JCM_34562,Thermus thermophilus,MEO_0000736,hot spring water
JCM_34563,Thermus thermophilus,MEO_0000736,hot spring water
JCM_34564,Thermus thermophilus,MEO_0000736,hot spring water
JCM_34610,Paenibacillus tianjinensis,MEO_0000006,air
JCM_34666,Xanthobacter dioxanivorans,MEO_0000014,activated sludge
JCM_34666,Xanthobacter dioxanivorans,MEO_0000118,wastewater treatment plant
JCM_34718,Thermus thermophilus,MEO_0000736,hot spring water
JCM_34732,Actinobacillus pleuropneumoniae,MEO_0000506,lung
JCM_17153,Hylemonella gracilis,MEO_0000740,river water
JCM_17154,Hylemonella gracilis,MEO_0000740,river water
JCM_17155,Hylemonella gracilis,MEO_0000740,river water
JCM_17156,Hylemonella gracilis,MEO_0000740,river water
JCM_17157,Hylemonella gracilis,MEO_0000740,river water
JCM_17516,Flavobacterium sp.,MEO_0000151,wetland
JCM_17870,Silanimonas mangrovi,MEO_0000066,sediment
JCM_17870,Silanimonas mangrovi,MEO_0000754,mangrove
JCM_17878,Acinetobacter sp.,MEO_0000128,oil contaminated soil
JCM_28030,Acremonium masseei,MEO_0000116,biofilm
JCM_28030,Acremonium masseei,MEO_0000333,wall
JCM_28030,Acremonium masseei,MEO_0000334,tumulus
JCM_28030,Acremonium masseei,MEO_0000643,room
JCM_28032,Acremonium masseei,MEO_0000334,tumulus
JCM_28032,Acremonium masseei,MEO_0000643,room
JCM_28032,Acremonium masseei,MEO_0000723,ceiling
JCM_28033,Acremonium masseei,MEO_0000334,tumulus
JCM_28033,Acremonium masseei,MEO_0000643,room
JCM_28033,Acremonium masseei,MEO_0000723,ceiling
JCM_28034,Kendrickiella phycomyces,MEO_0000007,soil
JCM_28034,Kendrickiella phycomyces,MEO_0000334,tumulus
JCM_28034,Kendrickiella phycomyces,MEO_0000755,nest
JCM_28035,Acremonium masseei,MEO_0000116,biofilm
JCM_28035,Acremonium masseei,MEO_0000333,wall
JCM_28035,Acremonium masseei,MEO_0000643,room
JCM_28035,Acremonium masseei,MEO_0000328,plaster
JCM_28036,Acremonium masseei,MEO_0000116,biofilm
JCM_28036,Acremonium masseei,MEO_0000333,wall
JCM_28036,Acremonium masseei,MEO_0000334,tumulus
JCM_28036,Acremonium masseei,MEO_0000643,room
JCM_28038,Acremonium masseei,MEO_0000116,biofilm
JCM_28038,Acremonium masseei,MEO_0000333,wall
JCM_28038,Acremonium masseei,MEO_0000334,tumulus
JCM_28038,Acremonium masseei,MEO_0000643,room
JCM_28039,Acremonium masseei,MEO_0000116,biofilm
JCM_28039,Acremonium masseei,MEO_0000333,wall
JCM_28039,Acremonium masseei,MEO_0000334,tumulus
JCM_28039,Acremonium masseei,MEO_0000643,room
JCM_28089,Penicillium paneum,MEO_0000007,soil
JCM_28089,Penicillium paneum,MEO_0000334,tumulus
JCM_28139,Penicillium sp.,MEO_0000334,tumulus
JCM_28139,Penicillium sp.,MEO_0000643,room
JCM_28193,Talaromyces minioluteus,MEO_0000333,wall
JCM_28193,Talaromyces minioluteus,MEO_0000334,tumulus
JCM_28193,Talaromyces minioluteus,MEO_0000643,room
JCM_28343,Kendrickiella phycomyces,MEO_0000112,rock
JCM_28343,Kendrickiella phycomyces,MEO_0000334,tumulus
JCM_28343,Kendrickiella phycomyces,MEO_0000640,floor
JCM_28343,Kendrickiella phycomyces,MEO_0000643,room
JCM_28398,Penicillium paneum,MEO_0000112,rock
JCM_28398,Penicillium paneum,MEO_0000116,biofilm
JCM_28398,Penicillium paneum,MEO_0000333,wall
JCM_28398,Penicillium paneum,MEO_0000334,tumulus
JCM_28398,Penicillium paneum,MEO_0000643,room
JCM_30254,Aspergillus lentulus,MEO_0000007,soil
JCM_30506,Pythium sp.,MEO_0000737,lake water
JCM_30507,Pythium sp.,MEO_0000737,lake water
JCM_32702,Microlunatus elymi,MEO_0000658,rhizosphere soil
JCM_32961,Natronomonas halophila,MEO_0000177,saline lake
JCM_33061,Paraflavitalea soli,MEO_0000133,greenhouse soil
JCM_33161,Clostridium prolinivorans,MEO_0000120,anaerobic bioreactor
JCM_33161,Clostridium prolinivorans,MEO_0000325,methanogenic process
JCM_33161,Clostridium prolinivorans,MEO_0000404,anaerobic environment
JCM_33167,Jiella endophytica,MEO_0000386,plant root
JCM_33367,Steroidobacter agaridevorans,MEO_0000125,agricultural soil
JCM_33367,Steroidobacter agaridevorans,MEO_0000658,rhizosphere soil
JCM_33368,Steroidobacter agaridevorans,MEO_0000125,agricultural soil
JCM_33368,Steroidobacter agaridevorans,MEO_0000658,rhizosphere soil
JCM_33470,Georgenia faecalis,MEO_0000054,feces
JCM_33470,Georgenia faecalis,MEO_0000627,feces
JCM_33473,Flavihumibacter soli,MEO_0000007,soil
JCM_33674,Tessaracoccus coleopterorum,MEO_0000484,intestine
JCM_33723,Arthrobacter crusticola,MEO_0000007,soil
JCM_33723,Arthrobacter crusticola,MEO_0000196,desert
JCM_33723,Arthrobacter crusticola,MEO_0000406,land feature
JCM_33729,Lentzea indica,MEO_0000007,soil
JCM_33775,Nocardia aurantiaca,MEO_0000007,soil
JCM_33880,Sphingomonas changnyeongensis,MEO_0000025,freshwater lake
JCM_33880,Sphingomonas changnyeongensis,MEO_0000737,lake water
JCM_33881,Pseudarthrobacter psychrotolerans,MEO_0000007,soil
JCM_33882,Capillibacterium thermochitinicola,MEO_0000342,compost
JCM_33980,Chryseobacterium salivictor,MEO_0000038,freshwater
JCM_33983,Novosphingobium aquimarinum,MEO_0000041,marine water
JCM_34082,Faecalibacillus intestinalis,MEO_0000054,feces
JCM_34082,Faecalibacillus intestinalis,MEO_0000627,feces
JCM_34084,Alistipes indistinctus,MEO_0000054,feces
JCM_34084,Alistipes indistinctus,MEO_0000627,feces
JCM_34088,Companilactobacillus pabuli,MEO_0000208,livestock feed
JCM_34132,Kluyvera sichuanensis,MEO_0000735,daily life water
JCM_34132,Kluyvera sichuanensis,MEO_0000330,sink
JCM_34133,Eikenella halliae,MEO_0000600,eye
JCM_34134,Eikenella longinqua,MEO_0000059,blood
JCM_34233,Parabacteroides acidifaciens,MEO_0000054,feces
JCM_34233,Parabacteroides acidifaciens,MEO_0000627,feces
JCM_34237,Thauera sinicae,MEO_0000012,sewage
JCM_34237,Thauera sinicae,MEO_0000014,activated sludge
JCM_34237,Thauera sinicae,MEO_0000118,wastewater treatment plant
JCM_34390,Hornefia butyriciproducens,MEO_0000054,feces
JCM_34390,Hornefia butyriciproducens,MEO_0000627,feces
JCM_34391,Holdemanella porci,MEO_0000054,feces
JCM_34391,Holdemanella porci,MEO_0000627,feces
JCM_34392,Scrofimicrobium canadense,MEO_0000054,feces
JCM_34392,Scrofimicrobium canadense,MEO_0000627,feces
JCM_34498,Blautia caecimuris,MEO_0000460,cecum
JCM_34498,Blautia caecimuris,MEO_0000484,intestine
JCM_39013,Mortierella sp.,MEO_0000126,forest soil
JCM_39014,Mortierella sp.,MEO_0000126,forest soil
JCM_39015,Mortierella sp.,MEO_0000126,forest soil
JCM_39016,Mortierella sp.,MEO_0000346,litter
JCM_39016,Mortierella sp.,MEO_0000380,leaf litter
JCM_39016,Mortierella sp.,MEO_0000414,ice
JCM_39016,Mortierella sp.,MEO_0000704,cave
JCM_39017,Mortierella sp.,MEO_0000346,litter
JCM_39017,Mortierella sp.,MEO_0000380,leaf litter
JCM_39017,Mortierella sp.,MEO_0000414,ice
JCM_39017,Mortierella sp.,MEO_0000704,cave
JCM_39018,Mortierella sp.,MEO_0000346,litter
JCM_39018,Mortierella sp.,MEO_0000380,leaf litter
JCM_39018,Mortierella sp.,MEO_0000414,ice
JCM_39018,Mortierella sp.,MEO_0000704,cave
JCM_39019,Mortierella sp.,MEO_0000346,litter
JCM_39019,Mortierella sp.,MEO_0000380,leaf litter
JCM_39019,Mortierella sp.,MEO_0000414,ice
JCM_39019,Mortierella sp.,MEO_0000704,cave
JCM_39120,Koleobacter methoxysyntrophicus,MEO_0000326,oil reservoir
JCM_39120,Koleobacter methoxysyntrophicus,MEO_0000366,ground water
JCM_17744,Pusillimonas sp.,MEO_0000745,tidal flat
JCM_17747,Thiopseudomonas sp.,MEO_0000014,activated sludge
JCM_17747,Thiopseudomonas sp.,MEO_0000118,wastewater treatment plant
JCM_17748,Pseudomonas sp.,MEO_0000014,activated sludge
JCM_17748,Pseudomonas sp.,MEO_0000118,wastewater treatment plant
JCM_17791,Maribacter sp.,MEO_0000745,tidal flat
JCM_17894,Chitinimonas sp.,MEO_0000025,freshwater lake
JCM_17894,Chitinimonas sp.,MEO_0000066,sediment
JCM_17667,Fulvimonas sp.,MEO_0000281,mushroom
JCM_17710,Bartonella sp.,MEO_0000059,blood
JCM_17711,Bartonella sp.,MEO_0000059,blood
JCM_17716,Bartonella sp.,MEO_0000059,blood
JCM_17717,Bartonella sp.,MEO_0000059,blood
JCM_17718,Portibacter sp.,MEO_0000040,marine sediment
JCM_17862,Algibacter sp.,MEO_0000117,surface water
JCM_33875,Actinomadura rubrisoli,MEO_0000647,arid soil
JCM_34075,Frischella japonica,MEO_0000468,gut
JCM_34079,Coprobacter secundus subsp. similis,MEO_0000054,feces
JCM_34079,Coprobacter secundus subsp. similis,MEO_0000627,feces
JCM_39114,Sarea difformis,MEO_0000373,bark
JCM_39115,Sarea difformis,MEO_0000373,bark
JCM_39116,Sarea resinae,MEO_0000373,bark
JCM_39117,Tromera resinae,MEO_0000373,bark
JCM_39118,Tromera resinae,MEO_0000373,bark
JCM_19206,Arenibacter amylolyticus,MEO_0000041,marine water
JCM_31022,Pontibacter cellulosilyticus,MEO_0000122,coastal water
JCM_32045,Nitrogeniibacter mangrovi,MEO_0000066,sediment
JCM_32045,Nitrogeniibacter mangrovi,MEO_0000754,mangrove
JCM_34195,Flavobacterium Kayseriense,MEO_0000619,spleen
JCM_34196,Flavobacterium muglaense,MEO_0000175,foundamental organ
JCM_34246,Rhodoferax sp.,MEO_0000038,freshwater
JCM_34246,Rhodoferax sp.,MEO_0000669,wetland soil
JCM_34586,Bifidobacterium choladohabitans,MEO_0000470,hindgut
JCM_34587,Bifidobacterium apousia,MEO_0000470,hindgut
JCM_34588,Bifidobacterium polysaccharolyticum,MEO_0000470,hindgut
JCM_32370,Muriicola soli,MEO_0000091,forest
JCM_32370,Muriicola soli,MEO_0000126,forest soil
JCM_33291,Deinococcus detaillensis,MEO_0000007,soil
JCM_33291,Deinococcus detaillensis,MEO_0000200,humus
JCM_33550,Halobaculum halophilum,MEO_0000177,saline lake
JCM_33550,Halobaculum halophilum,MEO_0000687,lake sediment
JCM_33552,Halobaculum salinum,MEO_0000659,saline soil
JCM_33601,Enorma shizhengliae,MEO_0000054,feces
JCM_33601,Enorma shizhengliae,MEO_0000627,feces
JCM_33658,Rhizobium indicum,MEO_0000147,root nodule
JCM_33659,Rhizobium indicum,MEO_0000147,root nodule
JCM_34167,Devosia faecipullorum,MEO_0000342,compost
JCM_34214,Paenibacillus oceani,MEO_0000041,marine water
JCM_34214,Paenibacillus oceani,MEO_0000117,surface water
JCM_34362,Lacticaseibacillus suilingensis,MEO_0000285,pickled food product
JCM_34363,Lacticaseibacillus suilingensis,MEO_0000285,pickled food product
JCM_34414,Pseudomonas schmalbachii,MEO_0000484,intestine
JCM_34415,Staphylococcus roterodami,MEO_0000592,foot
JCM_34810,Alitiscatomonas aceti,MEO_0000054,feces
JCM_34810,Alitiscatomonas aceti,MEO_0000627,feces
JCM_34811,Megasphaera butyrica,MEO_0000054,feces
JCM_34811,Megasphaera butyrica,MEO_0000627,feces
JCM_32546,Agromyces mariniharenae,MEO_0000693,marine sand
JCM_32597,Lactobacillus corticis,MEO_0000341,bark compost
JCM_32597,Lactobacillus corticis,MEO_0000373,bark
JCM_32696,Chitinophaga silvatica,MEO_0000126,forest soil
JCM_33106,Aquabacterium soli,MEO_0000649,contaminated soil
JCM_33464,Haloactinobacterium kanbiaonis,MEO_0000054,feces
JCM_33464,Haloactinobacterium kanbiaonis,MEO_0000627,feces
JCM_33465,Ruania zhangjianzhongii,MEO_0000054,feces
JCM_33465,Ruania zhangjianzhongii,MEO_0000627,feces
JCM_33466,Gordonia zhaorongruii,MEO_0000054,feces
JCM_33466,Gordonia zhaorongruii,MEO_0000627,feces
JCM_33468,Nocardioides lijunqiniae,MEO_0000379,leaf
JCM_33564,Levilactobacillus wangkuiensis,MEO_0000285,pickled food product
JCM_33565,Levilactobacillus lanxiensis,MEO_0000285,pickled food product
JCM_33567,Lacticaseibacillus mingshuiensis,MEO_0000285,pickled food product
JCM_33619,Kaustia mangrovi,MEO_0000066,sediment
JCM_33619,Kaustia mangrovi,MEO_0000694,coast
JCM_33619,Kaustia mangrovi,MEO_0000754,mangrove
JCM_33665,Winogradskyella ouciana,MEO_0000041,marine water
JCM_33665,Winogradskyella ouciana,MEO_0000724,deep sea
JCM_34025,Flavobacterium dauae,MEO_0000055,rhizosphere
JCM_34122,Bacillus sanguinis,MEO_0000059,blood
JCM_34124,Bacillus paramobilis,MEO_0000059,blood
JCM_34125,Bacillus hominis,MEO_0000059,blood
JCM_34126,Capnocytophaga periodontitidis,MEO_0000050,subgingival plaque
JCM_34128,Capnocytophaga periodontitidis,MEO_0000050,subgingival plaque
JCM_34176,Adlercreutzia rubneri,MEO_0000054,feces
JCM_34176,Adlercreutzia rubneri,MEO_0000627,feces
JCM_34178,Novosphingopyxis iocasae,MEO_0000066,sediment
JCM_34178,Novosphingopyxis iocasae,MEO_0000724,deep sea
JCM_34225,Blautia liquoris,MEO_0000065,mud
JCM_34225,Blautia liquoris,MEO_0000252,fermented starch
JCM_34776,Latilactobacillus curvatus,MEO_0000285,pickled food product
JCM_34777,Paraburkholderia bengalensis,MEO_0000386,plant root
JCM_18881,Unidentified bacterium,MEO_0000066,sediment
JCM_18881,Unidentified bacterium,MEO_0000684,estuarine sediment
JCM_33503,Mesorhizobium microcysteis,MEO_0000074,field of aquaculture
JCM_33660,Rhizobium hidalgonense,MEO_0000147,root nodule
JCM_33766,Clostridium zeae,MEO_0000233,corn silage
JCM_33863,Levilactobacillus andaensis,MEO_0000285,pickled food product
JCM_33864,Secundilactobacillus hailunensis,MEO_0000285,pickled food product
JCM_33867,Apilactobacillus nanyangensis,MEO_0000468,gut
JCM_34011,Pusillimonas faecalis,MEO_0000054,feces
JCM_34011,Pusillimonas faecalis,MEO_0000627,feces
JCM_34012,Vescimonas coprocola,MEO_0000054,feces
JCM_34012,Vescimonas coprocola,MEO_0000627,feces
JCM_34014,Vescimonas coprocola,MEO_0000054,feces
JCM_34014,Vescimonas coprocola,MEO_0000627,feces
JCM_34015,Vescimonas coprocola,MEO_0000054,feces
JCM_34015,Vescimonas coprocola,MEO_0000627,feces
JCM_34016,Vescimonas fastidiosa,MEO_0000054,feces
JCM_34016,Vescimonas fastidiosa,MEO_0000627,feces
